work,workLabel,authorLabel,genreLabel,countryLabel,durationLabel,publicationDate,performerLabel,partOfLabel
http://www.wikidata.org/entity/Q20082567,Поручик Голицын,"Гончаренко, Георгий Иванович",городской романс,Российская империя,,1950-01-01T00:00:00Z,Олеся Троянская,
http://www.wikidata.org/entity/Q20082567,Поручик Голицын,"Гончаренко, Георгий Иванович",городской романс,Российская империя,,1950-01-01T00:00:00Z,Аркадий Северный,
http://www.wikidata.org/entity/Q20082567,Поручик Голицын,"Гончаренко, Георгий Иванович",городской романс,Российская империя,,1950-01-01T00:00:00Z,Вилли Токарев,
http://www.wikidata.org/entity/Q20082567,Поручик Голицын,"Гончаренко, Георгий Иванович",городской романс,Российская империя,,1981-01-01T00:00:00Z,Бони НЕМ,
http://www.wikidata.org/entity/Q19219378,Mein Schweinchen,Роберт Бёрнс,,Королевство Великобритания,,1860-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q19535538,Q19535538,Václav Karel Holan Rovenský,,,,1693-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q19208766,Gingst von mir für immer,Роберт Бёрнс,,Королевство Великобритания,,1860-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q20196095,Follow Me,Герберт Крецмер,поп-музыка,Великобритания,,1982-01-01T00:00:00Z,Piet Veerman,
http://www.wikidata.org/entity/Q20082567,Поручик Голицын,"Гончаренко, Георгий Иванович",городской романс,Российская империя,,1950-01-01T00:00:00Z,Александр Николаевич Малинин,
http://www.wikidata.org/entity/Q19219499,Meine Nannie ist fort,Роберт Бёрнс,,Королевство Великобритания,,1860-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q19198300,"Gatte, Gatte, höre mich!",Роберт Бёрнс,,Королевство Великобритания,,1860-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q20082567,Поручик Голицын,"Гончаренко, Георгий Иванович",городской романс,Российская империя,,1950-01-01T00:00:00Z,Бони НЕМ,
http://www.wikidata.org/entity/Q20196095,Follow Me,Герберт Крецмер,Palingsound,Великобритания,,1982-01-01T00:00:00Z,Piet Veerman,
http://www.wikidata.org/entity/Q20196095,Follow Me,Герберт Крецмер,поп-музыка,Великобритания,,1982-01-01T00:00:00Z,Демис Руссос,
http://www.wikidata.org/entity/Q17230742,Rouge,Миюки Накадзима,каёкёку,Япония,,1977-04-10T00:00:00Z,Наоми Тиаки,
http://www.wikidata.org/entity/Q19239703,Zorn’ges Schicksal,Роберт Бёрнс,,Королевство Великобритания,,1860-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q20196095,Follow Me,Герберт Крецмер,поп-музыка,ЮАР,,1982-01-01T00:00:00Z,Кимико Ито,
http://www.wikidata.org/entity/Q19213966,Jockey küßte mich und ging,Роберт Бёрнс,,Королевство Великобритания,,1860-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q18415622,Sláva šľachetným,Карол Кузманый,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q19183565,Die junge Peggy,Роберт Бёрнс,,Королевство Великобритания,,1860-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q19177724,Die Logan-Höhen,Роберт Бёрнс,,Королевство Великобритания,,1860-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q20196095,Follow Me,Герберт Крецмер,Palingsound,Великобритания,,1982-01-01T00:00:00Z,Демис Руссос,
