author,authorLabel,birthDate,deathDate,birthPlaceLabel,deathPlaceLabel,genderLabel,countryLabel
http://www.wikidata.org/.well-known/genid/7dc15199f254f0956ad53576384c33c9,http://www.wikidata.org/.well-known/genid/7dc15199f254f0956ad53576384c33c9,,,,,,
http://www.wikidata.org/.well-known/genid/f41478c42cf1afa518daaa1af83409ce,http://www.wikidata.org/.well-known/genid/f41478c42cf1afa518daaa1af83409ce,,,,,,
http://www.wikidata.org/entity/Q109646788,Ehiz Lenz,1997-07-14T00:00:00Z,,,,мужской пол,Нигерия
http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju,1895-10-08T00:00:00Z,1952-01-01T00:00:00Z,Bhimavaram,,мужской пол,Британская Индия
http://www.wikidata.org/.well-known/genid/38010068b22037f999f52dbededa5e98,http://www.wikidata.org/.well-known/genid/38010068b22037f999f52dbededa5e98,,,,,,
http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju,1895-10-08T00:00:00Z,1952-01-01T00:00:00Z,Bhimavaram,,мужской пол,Индийский Союз
http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju,1895-01-01T00:00:00Z,1952-09-22T00:00:00Z,Bhimavaram,,мужской пол,Британская Индия
http://www.wikidata.org/.well-known/genid/c7e52d8a4b8821096617365598f6a876,http://www.wikidata.org/.well-known/genid/c7e52d8a4b8821096617365598f6a876,,,,,,
http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju,1895-10-08T00:00:00Z,1952-09-22T00:00:00Z,Bhimavaram,,мужской пол,Индия
http://www.wikidata.org/.well-known/genid/37fe97716ac6bfabe2efb993fefdd5b6,http://www.wikidata.org/.well-known/genid/37fe97716ac6bfabe2efb993fefdd5b6,,,,,,
http://www.wikidata.org/.well-known/genid/41715d1d5ec9256dbdc7fbcfc8ff548d,http://www.wikidata.org/.well-known/genid/41715d1d5ec9256dbdc7fbcfc8ff548d,,,,,,
http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju,1895-01-01T00:00:00Z,1952-09-22T00:00:00Z,Bhimavaram,,мужской пол,Индийский Союз
http://www.wikidata.org/.well-known/genid/ff035484608bf87bd462280086289d42,http://www.wikidata.org/.well-known/genid/ff035484608bf87bd462280086289d42,,,,,,
http://www.wikidata.org/entity/Q109623730,Victor Aubert,,,Лилль,,мужской пол,
http://www.wikidata.org/entity/Q5794585,Майк Хэзлвуд,1941-12-24T00:00:00Z,2001-05-06T00:00:00Z,Какфилд,Флоренция,мужской пол,Великобритания
http://www.wikidata.org/.well-known/genid/d36380222ea8aafee45fb3187b214f02,http://www.wikidata.org/.well-known/genid/d36380222ea8aafee45fb3187b214f02,,,,,,
http://www.wikidata.org/entity/Q3624971,Луи Томлинсон,1991-12-24T00:00:00Z,,Донкастер,,мужской пол,Великобритания
http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju,1895-10-08T00:00:00Z,1952-09-22T00:00:00Z,Bhimavaram,,мужской пол,Британская Индия
http://www.wikidata.org/entity/Q3595546,Adivi Bapiraju,1895-10-08T00:00:00Z,1952-09-22T00:00:00Z,Bhimavaram,,мужской пол,Индийский Союз
http://www.wikidata.org/entity/Q6121090,Jacquire King,1967-01-11T00:00:00Z,,Вашингтон,,мужской пол,США
http://www.wikidata.org/.well-known/genid/4a340896be9383f39b86ab48c923bf19,http://www.wikidata.org/.well-known/genid/4a340896be9383f39b86ab48c923bf19,,,,,,
http://www.wikidata.org/.well-known/genid/933e619955e10e650fbd0578ad726a6a,http://www.wikidata.org/.well-known/genid/933e619955e10e650fbd0578ad726a6a,,,,,,
http://www.wikidata.org/.well-known/genid/40e4e5fcb3c985371c339ae80f5e173a,http://www.wikidata.org/.well-known/genid/40e4e5fcb3c985371c339ae80f5e173a,,,,,,
http://www.wikidata.org/entity/Q2978007,Curly Putman,1930-11-20T00:00:00Z,2016-10-30T00:00:00Z,Princeton,Лебанон,мужской пол,США
http://www.wikidata.org/entity/Q7938858,Vladimír Šťastný,1841-03-17T00:00:00Z,1910-08-20T00:00:00Z,Rudíkov,Obřany,мужской пол,
http://www.wikidata.org/entity/Q7938858,Vladimír Šťastný,1841-03-17T00:00:00Z,1910-08-20T00:00:00Z,Rudíkov,Брно,мужской пол,
http://www.wikidata.org/entity/Q982387,Джованни Капурро,1859-02-05T00:00:00Z,1920-01-18T00:00:00Z,Неаполь,Неаполь,мужской пол,Королевство Италия
http://www.wikidata.org/.well-known/genid/175924fe422edfa5e3c2d0070924872b,http://www.wikidata.org/.well-known/genid/175924fe422edfa5e3c2d0070924872b,,,,,,
http://www.wikidata.org/.well-known/genid/5dee0ed43d58a878521d7af838a2c968,http://www.wikidata.org/.well-known/genid/5dee0ed43d58a878521d7af838a2c968,,,,,,
http://www.wikidata.org/entity/Q10756026,Minh Tuyền Diệp,1941-01-01T00:00:00Z,1997-01-01T00:00:00Z,Митхо,,мужской пол,
http://www.wikidata.org/.well-known/genid/3f31ef3241f03a0f190884de0aac5d46,http://www.wikidata.org/.well-known/genid/3f31ef3241f03a0f190884de0aac5d46,,,,,,
http://www.wikidata.org/entity/Q6024930,Indio Solari,1949-01-17T00:00:00Z,,Парана,,мужской пол,Аргентина
http://www.wikidata.org/entity/Q1961597,Juan Pardo,1942-11-11T00:00:00Z,,Пальма,,мужской пол,Испания
http://www.wikidata.org/.well-known/genid/2cdc171c1036950509275a665014bbca,http://www.wikidata.org/.well-known/genid/2cdc171c1036950509275a665014bbca,,,,,,
http://www.wikidata.org/.well-known/genid/b294235f55c4c77681e05663ae4e72b0,http://www.wikidata.org/.well-known/genid/b294235f55c4c77681e05663ae4e72b0,,,,,,
http://www.wikidata.org/.well-known/genid/2b3d709a7147655c46059c76d56fc03c,http://www.wikidata.org/.well-known/genid/2b3d709a7147655c46059c76d56fc03c,,,,,,
http://www.wikidata.org/.well-known/genid/027da3d71747e7e21acb5e3c987dc621,http://www.wikidata.org/.well-known/genid/027da3d71747e7e21acb5e3c987dc621,,,,,,
http://www.wikidata.org/.well-known/genid/3c458114aab217342161f2273837b77d,http://www.wikidata.org/.well-known/genid/3c458114aab217342161f2273837b77d,,,,,,
http://www.wikidata.org/.well-known/genid/440f9b81de49d08d2c19c696aa7ff2fe,http://www.wikidata.org/.well-known/genid/440f9b81de49d08d2c19c696aa7ff2fe,,,,,,
http://www.wikidata.org/.well-known/genid/cb58d726b974459061c5a914f91efcf7,http://www.wikidata.org/.well-known/genid/cb58d726b974459061c5a914f91efcf7,,,,,,
http://www.wikidata.org/entity/Q122840190,Андраник Шахинян,,,,,,
http://www.wikidata.org/entity/Q76999,Шломо Карлебах,1925-01-14T00:00:00Z,1994-10-20T00:00:00Z,Берлин,Ла Гуардия,мужской пол,США
http://www.wikidata.org/entity/Q7527670,"Sir John Clerk, 2nd Baronet",1676-11-08T00:00:00Z,1755-10-04T00:00:00Z,Эдинбург,Penicuik House,мужской пол,Королевство Великобритания
http://www.wikidata.org/entity/Q76999,Шломо Карлебах,1925-01-14T00:00:00Z,1994-10-20T00:00:00Z,Берлин,Ла Гуардия,мужской пол,Германия
http://www.wikidata.org/entity/Q559844,Хаим Сабан,1944-10-15T00:00:00Z,,Александрия,,мужской пол,Египет
http://www.wikidata.org/entity/Q559844,Хаим Сабан,1944-10-15T00:00:00Z,,Александрия,,мужской пол,США
http://www.wikidata.org/entity/Q2563720,Wes Farrell,1939-12-21T00:00:00Z,1996-02-29T00:00:00Z,Нью-Йорк,Коконат-Гров,мужской пол,США
http://www.wikidata.org/entity/Q7527670,"Sir John Clerk, 2nd Baronet",1676-01-01T00:00:00Z,1755-10-04T00:00:00Z,Эдинбург,Penicuik House,мужской пол,Королевство Великобритания
http://www.wikidata.org/entity/Q124418284,Harry Donnelly,,,,,мужской пол,
http://www.wikidata.org/entity/Q1690147,Joachim Heider,1944-07-02T00:00:00Z,,Лёндек-Здруй,,мужской пол,Германия
http://www.wikidata.org/entity/Q559844,Хаим Сабан,1944-10-15T00:00:00Z,,Александрия,,мужской пол,Королевство Египет
http://www.wikidata.org/entity/Q1561338,Günther Behrle,1945-01-01T00:00:00Z,,Регенсбург,,мужской пол,Германия
http://www.wikidata.org/entity/Q4372241,"Поперечный, Анатолий Григорьевич",1934-11-22T00:00:00Z,2014-05-17T00:00:00Z,Новая Одесса,Москва,мужской пол,Россия
http://www.wikidata.org/entity/Q4372241,"Поперечный, Анатолий Григорьевич",1934-11-22T00:00:00Z,2014-05-17T00:00:00Z,Новая Одесса,Москва,мужской пол,СССР
http://www.wikidata.org/entity/Q23062055,Joachim Relin,1921-07-31T00:00:00Z,2010-01-01T00:00:00Z,Белиц,,мужской пол,
http://www.wikidata.org/entity/Q23060135,Wolfgang Rödelberger,1934-07-11T00:00:00Z,2010-04-01T00:00:00Z,Слупск,Мюнхен,мужской пол,Германия
http://www.wikidata.org/entity/Q559844,Хаим Сабан,1944-10-15T00:00:00Z,,Александрия,,мужской пол,Израиль
http://www.wikidata.org/entity/Q2056096,Шуки Леви,1947-06-03T00:00:00Z,,Тель-Авив,,мужской пол,США
http://www.wikidata.org/entity/Q1497587,Peter Moesser,1915-09-25T00:00:00Z,1989-09-03T00:00:00Z,Вильгельмсхафен,Лугано,мужской пол,Германия
http://www.wikidata.org/entity/Q214674,Max Colpet,1905-07-19T00:00:00Z,1998-01-02T00:00:00Z,Кёнигсберг,Мюнхен,мужской пол,США
http://www.wikidata.org/entity/Q506360,Берт Кемпферт,1923-10-16T00:00:00Z,1980-06-21T00:00:00Z,Гамбург,Мальорка,мужской пол,Германия
http://www.wikidata.org/entity/Q96572700,Stanley Kahan,,,,,мужской пол,США
http://www.wikidata.org/entity/Q111211,Tony,1944-05-09T00:00:00Z,,Гамбург,,мужской пол,Германия
http://www.wikidata.org/entity/Q7365972,Ronnie Rogers,1959-01-01T00:00:00Z,,,,мужской пол,США
http://www.wikidata.org/entity/Q2056096,Шуки Леви,1947-06-03T00:00:00Z,,Тель-Авив,,мужской пол,Израиль
http://www.wikidata.org/entity/Q112449315,Jiří Černý,1958-01-01T00:00:00Z,,Брно,,мужской пол,Чехия
http://www.wikidata.org/entity/Q2590684,Wolfgang Mürmann,1944-09-15T00:00:00Z,2018-07-01T00:00:00Z,Биспинген,,мужской пол,Германия
http://www.wikidata.org/entity/Q2546000,Walter Rothenburg,1889-12-28T00:00:00Z,1975-01-01T00:00:00Z,Аймсбюттель,Аскона,мужской пол,Германия
http://www.wikidata.org/entity/Q99223,Петер Орлофф,1944-03-12T00:00:00Z,,Лемго,,мужской пол,Германия
http://www.wikidata.org/entity/Q943109,Клод Боллин,1930-04-10T00:00:00Z,2020-12-29T00:00:00Z,Канны,Сен-Клу,мужской пол,Франция
http://www.wikidata.org/entity/Q466120,Фредди Куинн,1931-09-27T00:00:00Z,,Хардегг,,мужской пол,Австрия
http://www.wikidata.org/entity/Q124418300,William Wilander,1890-04-06T00:00:00Z,1948-11-09T00:00:00Z,,,мужской пол,
http://www.wikidata.org/entity/Q76999,Шломо Карлебах,1925-01-14T00:00:00Z,1994-10-20T00:00:00Z,Берлин,Нью-Йорк,мужской пол,США
http://www.wikidata.org/entity/Q76999,Шломо Карлебах,1925-01-14T00:00:00Z,1994-10-20T00:00:00Z,Берлин,Нью-Йорк,мужской пол,Германия
http://www.wikidata.org/entity/Q86701,Ernst Bader,1914-06-07T00:00:00Z,1999-08-10T00:00:00Z,Щецин,Нордерштедт,мужской пол,Германия
http://www.wikidata.org/entity/Q949696,Кен Кертис,1916-07-02T00:00:00Z,1991-04-28T00:00:00Z,Ламар,Фресно,мужской пол,США
http://www.wikidata.org/entity/Q56260622,народная,,,,,,
http://www.wikidata.org/.well-known/genid/110a430b338eac08c8d180d1eb863310,http://www.wikidata.org/.well-known/genid/110a430b338eac08c8d180d1eb863310,,,,,,
http://www.wikidata.org/entity/Q321996,Leo Leandros,1923-08-23T00:00:00Z,2025-10-31T00:00:00Z,Астакос,Πефки,мужской пол,Германия
http://www.wikidata.org/entity/Q1502969,Georg Buschor,1923-03-14T00:00:00Z,2005-02-11T00:00:00Z,Афины,Лугано,мужской пол,Германия
http://www.wikidata.org/entity/Q69773,Михаэль Кунце,1943-11-09T00:00:00Z,,Прага,,мужской пол,Германия
http://www.wikidata.org/entity/Q1870731,Lotar Olias,1913-12-23T00:00:00Z,1990-10-21T00:00:00Z,Кёнигсберг,Гамбург,мужской пол,Германия
http://www.wikidata.org/entity/Q71568075,John O’Brien-Docker,1938-12-25T00:00:00Z,2017-08-03T00:00:00Z,Лондон,Гамбург,мужской пол,Великобритания
http://www.wikidata.org/entity/Q4011247,Victor Bach,1937-08-19T00:00:00Z,2018-12-06T00:00:00Z,Пиццигеттоне,Милан,мужской пол,Королевство Италия
http://www.wikidata.org/entity/Q4011247,Victor Bach,1937-08-19T00:00:00Z,2018-12-06T00:00:00Z,Пиццигеттоне,Милан,мужской пол,Италия
http://www.wikidata.org/entity/Q962604,Чип Тейлор,1940-03-21T00:00:00Z,2026-03-23T00:00:00Z,Йонкерс,,мужской пол,США
http://www.wikidata.org/entity/Q15836987,Norbert Hammerschmidt,1944-05-15T00:00:00Z,,Дортмунд,,мужской пол,Германия
http://www.wikidata.org/entity/Q321996,Leo Leandros,1923-08-23T00:00:00Z,2025-10-31T00:00:00Z,Астакос,Πефки,мужской пол,Греция
http://www.wikidata.org/.well-known/genid/f37c5516bb903b16ecf336485f374c31,http://www.wikidata.org/.well-known/genid/f37c5516bb903b16ecf336485f374c31,,,,,,
http://www.wikidata.org/entity/Q506859,Мак Дэвид,1912-07-05T00:00:00Z,1993-12-30T00:00:00Z,Нью-Йорк,Ранчо-Мираж,мужской пол,США
http://www.wikidata.org/.well-known/genid/ca7544cfe223b0790540cfe8ffaa58e1,http://www.wikidata.org/.well-known/genid/ca7544cfe223b0790540cfe8ffaa58e1,,,,,,
http://www.wikidata.org/.well-known/genid/ac183c7976614777516678a70b53f8ed,http://www.wikidata.org/.well-known/genid/ac183c7976614777516678a70b53f8ed,,,,,,
http://www.wikidata.org/.well-known/genid/b50dcf7692b4afa1ab1f214c1dff23c8,http://www.wikidata.org/.well-known/genid/b50dcf7692b4afa1ab1f214c1dff23c8,,,,,,
http://www.wikidata.org/entity/Q1312613,KYO,,,,,,
http://www.wikidata.org/entity/Q136914222,Q136914222,1930-01-01T00:00:00Z,2012-01-01T00:00:00Z,,,мужской пол,Уэльс
http://www.wikidata.org/.well-known/genid/0a405962fe1c8499e3cd44aa7f35b116,http://www.wikidata.org/.well-known/genid/0a405962fe1c8499e3cd44aa7f35b116,,,,,,
http://www.wikidata.org/.well-known/genid/a78ea8e4dee1e2518e827be00ab897ff,http://www.wikidata.org/.well-known/genid/a78ea8e4dee1e2518e827be00ab897ff,,,,,,
http://www.wikidata.org/entity/Q55128479,Clara Luciani,1992-07-10T00:00:00Z,,Мартиг,,женский пол,Франция
http://www.wikidata.org/entity/Q104902237,Вероника Фусаро,1997-04-23T00:00:00Z,,Тун,,женский пол,Швейцария
http://www.wikidata.org/entity/Q22670953,Федерика Аббате,1991-01-23T00:00:00Z,,Милан,,женский пол,Италия
http://www.wikidata.org/entity/Q112632557,Q112632557,1977-03-05T00:00:00Z,,,,мужской пол,
http://www.wikidata.org/.well-known/genid/a0b9a2dc02c0df5f777d96ec09ca733b,http://www.wikidata.org/.well-known/genid/a0b9a2dc02c0df5f777d96ec09ca733b,,,,,,
http://www.wikidata.org/.well-known/genid/9f68d15c389a43f67ddd7a1e82f14e94,http://www.wikidata.org/.well-known/genid/9f68d15c389a43f67ddd7a1e82f14e94,,,,,,
http://www.wikidata.org/entity/Q104902237,Вероника Фусаро,1997-04-23T00:00:00Z,,Тун,,женский пол,Италия
http://www.wikidata.org/.well-known/genid/2d84ea0b2e73cf43a1cc3c0b11cb00a2,http://www.wikidata.org/.well-known/genid/2d84ea0b2e73cf43a1cc3c0b11cb00a2,,,,,,
http://www.wikidata.org/.well-known/genid/92f92ae18ae7b6481da9049db935d8d4,http://www.wikidata.org/.well-known/genid/92f92ae18ae7b6481da9049db935d8d4,,,,,,
http://www.wikidata.org/entity/Q3615807,Андреа Ло Веккьо,1942-10-07T00:00:00Z,2021-02-17T00:00:00Z,Милан,Рим,мужской пол,Королевство Италия
http://www.wikidata.org/entity/Q3615807,Андреа Ло Веккьо,1942-10-07T00:00:00Z,2021-02-17T00:00:00Z,Милан,Рим,мужской пол,Италия
http://www.wikidata.org/.well-known/genid/996a10bc70b2a7667eed187b234a09e8,http://www.wikidata.org/.well-known/genid/996a10bc70b2a7667eed187b234a09e8,,,,,,
http://www.wikidata.org/entity/Q2374412,Tom Manders,1921-10-23T00:00:00Z,1972-02-26T00:00:00Z,Гаага,Утрехт,мужской пол,Королевство Нидерландов
http://www.wikidata.org/.well-known/genid/00ef6a0742efc2dad695aa9338c5d474,http://www.wikidata.org/.well-known/genid/00ef6a0742efc2dad695aa9338c5d474,,,,,,
http://www.wikidata.org/entity/Q2397430,Michel Luette,1566-06-14T00:00:00Z,1621-09-01T00:00:00Z,Blandouet,Монтобан,мужской пол,Франция
http://www.wikidata.org/.well-known/genid/e399475f19eb4843b5766e6fe20e0e29,http://www.wikidata.org/.well-known/genid/e399475f19eb4843b5766e6fe20e0e29,,,,,,
http://www.wikidata.org/entity/Q3436009,Робер Ньель,1930-04-18T00:00:00Z,2016-11-26T00:00:00Z,Грас,Грас,мужской пол,Франция
http://www.wikidata.org/entity/Q111193171,Роза Линн,2000-05-20T00:00:00Z,,Ванадзор,,женский пол,Армения
http://www.wikidata.org/entity/Q9065373,"Quintero, León y Quiroga",,,,,,
http://www.wikidata.org/entity/Q128746,Ирвинг Берлин,1888-05-11T00:00:00Z,1989-09-22T00:00:00Z,Толочин,Нью-Йорк,мужской пол,США
http://www.wikidata.org/.well-known/genid/4bd94ab4086aa01ec6524e679577fc18,http://www.wikidata.org/.well-known/genid/4bd94ab4086aa01ec6524e679577fc18,,,,,,
http://www.wikidata.org/entity/Q112632182,Олег Эдуардович Лихачёв,1974-09-20T00:00:00Z,,Казань,,мужской пол,Россия
http://www.wikidata.org/entity/Q12286944,Миряна Башева,1947-02-11T00:00:00Z,2020-07-12T00:00:00Z,София,София,женский пол,Болгария
http://www.wikidata.org/entity/Q16595022,Ронела Хаяти,1989-09-02T00:00:00Z,,Тирана,,женский пол,Албания
http://www.wikidata.org/.well-known/genid/5bd07fea33466db931a544ae7b3771dc,http://www.wikidata.org/.well-known/genid/5bd07fea33466db931a544ae7b3771dc,,,,,,
http://www.wikidata.org/entity/Q48928848,Чэнь Цзи Хао,1989-04-20T00:00:00Z,,Цзиньшань,,мужской пол,Китайская Республика (Тайвань)
http://www.wikidata.org/entity/Q128746,Ирвинг Берлин,1888-05-11T00:00:00Z,1989-09-22T00:00:00Z,Тюмень,Нью-Йорк,мужской пол,США
http://www.wikidata.org/entity/Q43977,Ян Гус,1370-01-01T00:00:00Z,1415-07-15T00:00:00Z,Гусинец,Констанц,мужской пол,Священная Римская империя
http://www.wikidata.org/entity/Q128746,Ирвинг Берлин,1888-05-11T00:00:00Z,1989-09-22T00:00:00Z,Толочин,Нью-Йорк,мужской пол,Российская империя
http://www.wikidata.org/.well-known/genid/3d17118a74a36e8b60bb8c8f7d31c848,http://www.wikidata.org/.well-known/genid/3d17118a74a36e8b60bb8c8f7d31c848,,,,,,
http://www.wikidata.org/.well-known/genid/f1561cf2ed2866fcbf9f198f35559007,http://www.wikidata.org/.well-known/genid/f1561cf2ed2866fcbf9f198f35559007,,,,,,
http://www.wikidata.org/.well-known/genid/f6245edf49e11aaea7d0a7273b81bde6,http://www.wikidata.org/.well-known/genid/f6245edf49e11aaea7d0a7273b81bde6,,,,,,
http://www.wikidata.org/.well-known/genid/9e52bd4802cfa2c42de65d5cf5ddb111,http://www.wikidata.org/.well-known/genid/9e52bd4802cfa2c42de65d5cf5ddb111,,,,,,
http://www.wikidata.org/.well-known/genid/04e0ce6cc6799e588b9019790db15629,http://www.wikidata.org/.well-known/genid/04e0ce6cc6799e588b9019790db15629,,,,,,
http://www.wikidata.org/entity/Q43977,Ян Гус,1370-01-01T00:00:00Z,1415-07-15T00:00:00Z,Гусинец,Констанц,мужской пол,Королевство Богемия
http://www.wikidata.org/.well-known/genid/fb4e97be64cde7e9ad3d78ab38436fb4,http://www.wikidata.org/.well-known/genid/fb4e97be64cde7e9ad3d78ab38436fb4,,,,,,
http://www.wikidata.org/entity/Q128746,Ирвинг Берлин,1888-05-11T00:00:00Z,1989-09-22T00:00:00Z,Тюмень,Нью-Йорк,мужской пол,Российская империя
http://www.wikidata.org/entity/Q104782191,Син Ун Хо,1941-01-17T00:00:00Z,2020-03-23T00:00:00Z,Пончхон,,мужской пол,КНДР
http://www.wikidata.org/.well-known/genid/c8faa99a99dd8949679ef5058e71ac78,http://www.wikidata.org/.well-known/genid/c8faa99a99dd8949679ef5058e71ac78,,,,,,
http://www.wikidata.org/entity/Q110357101,Alexis Poulin,,,,,,
http://www.wikidata.org/entity/Q1979936,Дживани,1846-01-01T00:00:00Z,1909-03-05T00:00:00Z,Карцахи,Тбилиси,мужской пол,Российская империя
http://www.wikidata.org/.well-known/genid/4376b9afc4170f1eb57432e806e4bb04,http://www.wikidata.org/.well-known/genid/4376b9afc4170f1eb57432e806e4bb04,,,,,,
http://www.wikidata.org/entity/Q139328412,Lunae Lux,,,,,,Бразилия
http://www.wikidata.org/entity/Q117440368,Arde Bogotá,,,,,,
